country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
Ecuador,2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-04,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-05,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,-8.91589,-8.91589,-134.30005,-7.635632,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-06,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-07,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-08,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043558,-2.4365962,-73.400024,-4.17316,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5316718,-1.120355,-50.5,-2.8711786,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5289252,-1.2215873,-73.19995,-4.1617846,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.187051,-2.39719,-178.8999,-10.171358,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7429023,-2.7904792,-250.19995,-14.225123,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6322795,-2.2992344,-240.69995,-13.685,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1135528,-2.1506627,-257.3999,-14.634477,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0282862,-1.5730196,-211.8999,-12.047573,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-02,1.0,1.0,0.14285715,0.056104578,0.056104578,0.00801494,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-03,6.0,5.0,0.85714287,0.33662748,0.28052288,0.04808964,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-04,6.0,0.0,0.85714287,0.33662748,0.0,0.04808964,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-05,7.0,1.0,1.0,0.39273205,0.056104578,0.056104578,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-06,10.0,3.0,1.4285715,0.56104577,0.16831374,0.0801494,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-07,13.0,3.0,1.8571428,0.7293595,0.16831374,0.10419422,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-08,13.0,0.0,1.8571428,0.7293595,0.0,0.10419422,0.0,0.0,0.0,0.0,0.0,0.0,-7.8972545,-2.232742,-335.79993,-19.091911,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-09,15.0,2.0,2.0,0.8415687,0.112209156,0.112209156,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-10,15.0,0.0,1.2857143,0.8415687,0.0,0.07213446,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-11,15.0,0.0,1.2857143,0.8415687,0.0,0.07213446,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-12,15.0,0.0,1.1428572,0.8415687,0.0,0.06411952,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.33,,23.0,,0.001,,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-13,19.0,4.0,1.2857143,1.065987,0.22441831,0.07213446,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,36.11,,28.0,5.0,0.002,0.0,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2020-03-14,19.0,0.0,0.85714287,1.065987,0.0,0.04808964,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,36.11,,37.0,9.0,0.002,0.001,,,,,,,,,,,,,,,,,,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
